AttemptID,ShipmentID,CourierID,AttemptTime,IsSuccessful,FailureReasonID
104926,90003,723,2025-11-28,0,16
94292,90004,2211,2025-04-01,1,
94294,90005,2089,2025-10-16,0,19
94293,90005,2089,2025-10-17,0,4
94295,90006,2179,2025-12-26,1,
94297,90007,765,2026-02-10,0,6
94296,90007,765,2026-02-11,0,2
94298,90008,2869,2025-11-15,1,
94299,90009,1054,2025-06-08,1,
94300,90010,502,2025-12-04,1,
94301,90011,1233,2026-01-27,1,
94302,90012,779,2026-02-22,1,
94303,90013,1656,2025-03-25,1,
94304,90014,344,2025-09-23,1,
94305,90015,2845,2025-06-22,1,
94306,90016,913,2025-10-17,1,
94307,90017,668,2025-05-30,1,
94308,90018,2957,2025-11-08,1,
94310,90019,1621,2026-02-02,0,19
94309,90019,1621,2026-02-03,0,7
94311,90020,1804,2025-10-04,1,
94312,90021,2598,2025-04-01,1,
94313,90022,1675,2025-09-30,1,
94314,90023,653,2025-06-24,1,
105669,90023,2734,2025-06-24,1,
94315,90024,696,2025-09-06,1,
94316,90025,1529,2025-06-02,1,
94317,90026,2124,2026-02-27,1,
94318,90027,1465,2025-05-30,1,
94319,90028,1947,2025-05-09,1,
94320,90029,824,2025-04-19,1,
94321,90030,387,2025-03-15,1,
94322,90031,319,2025-03-14,1,
94323,90032,2958,2026-01-23,1,
94325,90033,1066,2026-01-16,0,9
94324,90033,1066,2026-01-17,0,4
94326,90034,556,2025-07-28,1,
94327,90035,2902,2025-04-21,1,
94328,90036,2553,2025-03-21,1,
94329,90037,1231,2025-03-17,1,
94330,90038,1024,2025-08-27,1,
94331,90039,1898,2025-10-03,1,
94332,90040,516,2025-06-04,1,
94333,90041,222,2025-03-11,0,1
94334,90042,191,2025-07-23,1,
94335,90043,1039,2025-06-04,1,
94336,90044,1215,2025-09-21,1,
94337,90045,379,2026-02-03,1,
94338,90046,1213,2025-09-04,1,
94339,90047,1278,2025-10-31,1,
94340,90048,930,2025-04-03,1,
94341,90049,1068,2025-10-13,1,
94342,90050,437,2025-10-18,1,
94343,90051,327,2025-05-01,1,
94344,90052,2088,2025-03-16,1,
94345,90053,437,2025-04-22,1,
94346,90054,1327,2026-01-15,1,
94347,90055,2055,2025-07-30,1,
94348,90056,1873,2025-10-02,1,
94349,90057,471,2025-07-08,1,
94350,90058,972,2025-05-16,1,
94352,90059,2918,2025-08-03,0,5
94351,90059,2918,2025-08-04,0,16
94353,90060,2604,2025-09-14,1,
94354,90061,1946,2026-03-01,1,
94355,90062,2578,2025-08-23,1,
94357,90063,2605,2025-11-09,0,2
94356,90063,2605,2025-11-10,0,8
94358,90064,1005,2025-04-06,1,
94359,90065,2590,2025-12-26,1,
94360,90066,1360,2025-05-18,1,
94361,90067,1786,2025-09-07,1,
94362,90068,2182,2025-06-25,1,
94363,90069,1411,2025-08-29,1,
94364,90070,883,2025-10-14,1,
94365,90072,1178,2026-02-04,1,
94366,90073,2565,2025-07-10,1,
94367,90074,1311,2025-04-14,1,
94368,90075,1235,2025-10-31,1,
94369,90076,2656,2026-01-13,1,
94370,90077,1540,2025-09-14,1,
94371,90078,976,2025-05-21,1,
94372,90079,831,2025-06-08,1,
94373,90080,2339,2025-09-10,1,
94374,90081,603,2025-11-09,1,
94375,90083,2684,2025-09-22,1,
94376,90084,2431,2025-11-27,1,
94377,90085,2527,2026-02-11,1,
94378,90086,76,2025-05-28,1,
94379,90087,630,2025-06-28,1,
94380,90088,1046,2025-11-28,0,9
94381,90089,2746,2025-10-16,1,
94382,90090,2118,2025-10-26,1,
94384,90091,573,2025-11-16,0,19
94383,90091,573,2025-11-17,0,12
94385,90092,1322,2026-02-01,1,
94386,90093,1659,2025-06-15,1,
94387,90094,1556,2025-07-26,1,
94388,90095,585,2025-06-04,1,
94389,90096,1047,2025-07-29,0,1
94390,90097,1997,2025-06-13,1,
94391,90098,2320,2025-10-13,1,
94392,90099,1848,2026-01-27,1,
94393,90100,918,2025-04-29,1,
94394,90101,2111,2025-10-05,1,
94395,90102,541,2025-05-23,1,
94396,90103,711,2025-03-31,1,
94397,90104,2299,2026-02-06,1,
94398,90105,492,2025-07-10,1,
94399,90106,98,2025-06-26,1,
94400,90108,198,2025-04-19,1,
94401,90109,2251,2025-03-10,1,
94402,90110,635,2025-05-30,1,
94403,90111,2166,2025-12-11,1,
94404,90112,1906,2025-04-09,1,
94405,90113,2232,2025-07-30,1,
94406,90114,2462,2025-07-08,1,
94407,90115,1742,2025-07-10,1,
94408,90116,2477,2025-12-14,1,
94410,90117,810,2025-08-23,0,2
94409,90117,810,2025-08-24,0,9
94411,90118,1178,2025-07-24,1,
94412,90119,990,2026-03-06,1,
94413,90120,2185,2025-09-16,0,2
94414,90121,2628,2025-06-28,1,
94415,90122,2463,2025-03-22,1,
94416,90123,1908,2025-10-16,0,1
94417,90124,895,2025-11-20,1,
94418,90126,2905,2025-11-09,0,9
94420,90127,2009,2025-03-13,0,8
94419,90127,2009,2025-03-14,0,4
94422,90128,846,2025-11-20,0,14
94421,90128,846,2025-11-21,0,20
94424,90129,1043,2025-03-08,0,19
94423,90129,1043,2025-03-09,0,3
94425,90130,1910,2025-09-23,1,
94426,90131,2533,2025-05-19,1,
94427,90132,2548,2026-03-03,1,
94428,90133,1232,2025-03-13,1,
94430,90134,348,2025-08-26,0,15
94429,90134,348,2025-08-27,0,12
94431,90135,1700,2026-01-20,1,
94432,90136,1106,2025-06-09,1,
94433,90137,1536,2025-10-17,1,
94434,90138,1299,2026-01-15,1,
94435,90139,1538,2025-06-22,1,
94436,90140,2273,2025-08-06,1,
94437,90141,2366,2025-04-17,1,
94438,90142,1825,2025-08-14,0,1
94439,90143,326,2025-09-19,1,
94440,90144,1195,2026-02-03,1,
94441,90145,2306,2026-01-16,1,
94442,90146,927,2025-04-06,1,
94443,90147,1590,2025-05-17,1,
94444,90148,339,2026-02-13,1,
94445,90149,2080,2025-12-06,1,
94446,90150,182,2025-10-06,0,8
94447,90151,1342,2025-07-16,0,2
94448,90152,2274,2025-09-27,0,15
94449,90153,386,2025-11-14,1,
94450,90154,2322,2025-12-27,1,
94451,90155,2275,2025-04-02,1,
94452,90156,2661,2025-10-21,1,
94453,90157,2840,2026-02-24,1,
94454,90158,2809,2025-08-22,1,
94455,90159,25,2025-10-10,1,
94456,90161,495,2025-04-02,1,
94457,90162,2712,2025-03-30,1,
94458,90163,77,2025-09-29,1,
94459,90164,1864,2025-12-31,0,18
94460,90165,481,2025-07-19,1,
94461,90166,242,2025-07-02,1,
94462,90167,709,2025-04-09,1,
94463,90168,397,2025-05-02,1,
94464,90169,2861,2026-01-02,1,
94465,90170,1797,2026-03-02,1,
94466,90171,779,2025-07-17,1,
94467,90172,1507,2026-02-08,1,
94468,90173,1719,2025-07-22,1,
94469,90174,56,2025-10-25,1,
94470,90175,2639,2025-10-07,1,
94471,90176,2832,2025-11-14,1,
94472,90177,698,2026-03-04,1,
94473,90178,2605,2026-01-24,1,
94474,90179,770,2025-09-10,1,
94475,90180,1795,2025-09-13,1,
94476,90182,2531,2025-04-05,1,
94477,90183,2860,2025-09-21,1,
94478,90184,853,2025-09-20,1,
94479,90185,2449,2026-02-21,1,
94480,90186,2484,2026-01-07,1,
94481,90187,652,2025-04-12,1,
94482,90188,2388,2025-12-16,1,
94483,90189,2178,2026-01-17,1,
94484,90190,269,2025-12-13,1,
94486,90191,1773,2025-08-21,0,3
94485,90191,1773,2025-08-22,0,5
94487,90192,2386,2025-05-03,1,
94488,90193,2062,2025-08-20,1,
94489,90195,214,2025-10-29,1,
94490,90196,2270,2025-12-03,0,2
94491,90197,1633,2025-06-07,1,
94493,90198,2877,2026-01-21,0,2
94492,90198,2877,2026-01-22,0,14
94494,90200,735,2025-08-30,1,
94495,90201,649,2025-09-20,1,
94496,90202,485,2026-02-02,1,
94497,90203,1090,2025-04-12,1,
94498,90204,228,2025-03-29,1,
94500,90205,851,2026-01-12,0,2
94499,90205,851,2026-01-13,0,2
94502,90206,128,2025-07-29,0,3
94501,90206,128,2025-07-30,0,20
94503,90207,1274,2025-03-25,1,
94504,90208,2039,2026-03-05,1,
94505,90210,207,2026-02-24,1,
94507,90211,2724,2025-05-18,0,2
94506,90211,2724,2025-05-19,0,4
94508,90212,2863,2025-09-27,1,
94509,90213,2615,2025-11-16,1,
94510,90214,74,2025-06-17,1,
94511,90215,2764,2025-04-09,1,
94512,90216,1241,2025-06-22,1,
94513,90217,1580,2025-04-22,1,
94514,90218,2423,2025-04-02,1,
94516,90219,1248,2025-07-11,0,10
94515,90219,1248,2025-07-12,0,6
94517,90220,1670,2025-11-30,1,
94518,90221,1425,2025-10-22,0,4
94519,90222,1355,2026-02-07,1,
94520,90223,2867,2025-03-19,1,
94522,90224,1197,2026-02-21,0,3
94521,90224,1197,2026-02-22,0,1
94523,90225,1121,2026-02-26,1,
94524,90226,458,2025-06-30,1,
94525,90227,2309,2025-04-22,1,
105075,90227,1869,2025-04-22,1,
94526,90228,1304,2025-07-09,1,
94527,90229,718,2025-06-02,1,
94528,90230,1910,2025-11-06,1,
94529,90231,401,2026-01-05,1,
94530,90232,2398,2025-03-30,1,
94531,90233,890,2026-01-12,0,19
94533,90234,1573,2025-09-16,0,1
94532,90234,1573,2025-09-17,0,15
94534,90235,545,2025-08-30,1,
94535,90236,1467,2025-04-04,1,
94536,90237,2523,2025-03-14,1,
94537,90238,615,2026-01-01,0,6
94538,90239,2690,2025-09-17,1,
94539,90240,1036,2026-01-22,1,
94540,90241,2934,2025-06-09,0,2
94541,90242,170,2026-02-14,1,
94542,90243,1128,2025-05-07,1,
94543,90244,1632,2025-10-16,1,
94544,90245,182,2025-07-14,1,
94545,90246,1461,2025-10-13,1,
94547,90247,1298,2025-04-20,0,1
94546,90247,1298,2025-04-21,0,19
94548,90248,1116,2025-07-12,1,
94549,90249,419,2025-03-13,1,
94550,90251,26,2025-03-15,1,
94551,90253,960,2025-06-25,1,
94552,90254,2237,2025-05-28,1,
94553,90255,1047,2025-06-27,1,
94554,90256,2131,2025-06-20,1,
94555,90257,460,2025-04-02,0,12
94556,90258,895,2025-05-29,0,3
94557,90259,543,2025-10-11,0,4
94558,90261,1201,2025-10-17,1,
94559,90262,913,2025-06-06,1,
94560,90263,283,2025-08-16,1,
94561,90264,1909,2025-10-20,0,4
94563,90265,60,2025-11-06,0,12
94562,90265,60,2025-11-07,0,15
94564,90266,974,2026-01-31,0,3
94565,90267,716,2025-04-19,1,
94567,90268,1311,2025-04-28,0,10
94566,90268,1311,2025-04-29,0,16
94568,90269,1055,2025-09-18,1,
94569,90270,1638,2025-12-13,1,
94570,90271,1003,2025-11-01,1,
94571,90273,1090,2026-01-17,1,
94572,90274,969,2026-02-27,1,
94573,90275,2144,2025-11-04,0,1
94574,90276,1853,2025-11-17,1,
94576,90277,2804,2025-11-02,0,16
94575,90277,2804,2025-11-03,0,2
94577,90278,2019,2025-12-03,1,
94578,90279,496,2025-05-23,1,
94579,90280,1772,2025-12-20,1,
94580,90281,386,2025-04-22,1,
94581,90282,1744,2025-10-13,1,
94582,90283,2551,2025-09-21,1,
94583,90284,1998,2025-11-09,1,
94584,90285,2436,2025-05-13,1,
94585,90286,2237,2026-03-04,1,
94586,90287,2259,2025-09-21,1,
94587,90288,1015,2025-05-19,1,
94589,90289,2489,2025-04-13,0,19
94588,90289,2489,2025-04-14,0,1
94590,90290,2792,2025-04-28,1,
94591,90291,2511,2025-06-06,1,
94592,90292,1600,2025-05-18,1,
94594,90293,2532,2026-01-25,0,2
94593,90293,2532,2026-01-26,0,16
94595,90294,2428,2025-08-03,1,
94597,90295,2586,2025-07-27,0,18
94596,90295,2586,2025-07-28,0,10
94598,90296,12,2025-03-11,0,20
94599,90297,1522,2025-03-19,0,6
94600,90298,1870,2025-05-19,1,
94601,90299,2355,2025-11-23,1,
94602,90300,1525,2025-04-15,1,
94603,90301,1416,2025-07-28,1,
94604,90302,94,2025-07-16,1,
94605,90303,2658,2025-05-05,1,
94606,90304,159,2026-01-11,1,
94607,90305,460,2026-02-24,1,
94608,90306,2679,2025-08-13,1,
94609,90307,802,2025-04-22,1,
94610,90308,539,2025-06-11,1,
94611,90309,1214,2025-12-26,1,
94612,90310,1087,2025-11-02,1,
94613,90311,382,2025-04-03,1,
94614,90312,2530,2025-03-29,1,
94615,90313,1775,2026-03-02,1,
94616,90314,2347,2025-04-11,1,
94617,90315,661,2025-03-21,1,
94618,90316,1040,2025-09-03,1,
94619,90317,354,2026-01-09,1,
94620,90318,119,2025-05-11,1,
94621,90319,735,2025-07-08,1,
94622,90320,2580,2025-10-22,1,
94623,90321,2684,2025-11-27,1,
94624,90322,1640,2025-07-04,0,2
94625,90324,2840,2025-11-12,1,
94626,90325,1375,2025-06-20,1,
94627,90326,363,2026-02-23,1,
104929,90326,2539,2026-02-23,1,
94628,90327,630,2026-01-16,1,
94629,90328,154,2025-11-27,1,
94630,90329,1263,2025-10-25,0,10
94631,90330,1208,2025-10-30,1,
94632,90331,481,2025-04-27,1,
94633,90332,477,2025-05-09,1,
94634,90333,1937,2025-05-31,1,
94635,90334,1103,2025-11-01,1,
94636,90335,2977,2025-10-03,1,
94637,90336,2208,2025-06-12,1,
94638,90337,1993,2025-06-22,1,
94639,90338,2995,2025-09-14,1,
94640,90339,2840,2026-02-13,1,
94641,90340,1424,2026-01-23,1,
94642,90341,2401,2025-05-18,1,
94643,90342,2662,2025-10-12,1,
94645,90343,1898,2025-11-13,0,6
94644,90343,1898,2025-11-14,0,6
94646,90344,1093,2026-02-27,1,
94647,90345,181,2025-10-05,1,
94649,90346,2042,2025-11-28,0,6
94648,90346,2042,2025-11-29,0,1
94650,90348,1345,2025-12-15,1,
94651,90349,2365,2025-07-23,1,
94652,90350,2776,2025-07-27,1,
94653,90351,386,2026-02-06,1,
94654,90352,330,2025-09-28,1,
94655,90354,2205,2026-01-03,0,2
94656,90355,2551,2025-11-13,1,
94657,90356,691,2025-08-08,1,
94658,90357,1503,2025-06-16,1,
94659,90358,133,2026-02-03,1,
94660,90359,434,2025-03-16,1,
94661,90360,2182,2025-06-06,1,
94662,90361,1159,2025-07-30,0,4
94663,90362,727,2025-03-22,1,
94664,90363,1570,2025-07-02,1,
94665,90364,44,2025-04-28,1,
94667,90365,2402,2025-10-20,0,2
94666,90365,2402,2025-10-21,0,11
94668,90366,1255,2025-04-08,1,
94669,90367,2460,2025-11-07,1,
94670,90368,1075,2026-01-29,0,2
94672,90369,816,2026-02-14,0,1
94671,90369,816,2026-02-15,0,8
94673,90370,316,2025-04-08,1,
94674,90371,1500,2025-07-25,1,
94676,90372,879,2025-03-08,0,4
94675,90372,879,2025-03-09,0,14
94677,90373,2938,2025-03-17,1,
94678,90374,3000,2025-07-03,1,
94679,90375,384,2025-11-18,1,
94681,90376,201,2025-08-20,0,2
94680,90376,201,2025-08-21,0,5
94682,90378,1404,2025-07-14,1,
94683,90379,2528,2025-12-26,1,
94684,90380,700,2025-09-19,1,
94685,90382,2720,2025-06-27,1,
94686,90383,1321,2025-09-02,1,
94687,90384,424,2025-03-11,1,
94688,90385,2002,2026-01-16,1,
94689,90386,1497,2025-06-06,1,
94690,90387,230,2025-10-09,0,1
94691,90388,2444,2025-03-28,1,
94692,90389,1693,2025-04-26,1,
94693,90390,272,2026-01-30,1,
94694,90391,514,2025-05-27,1,
94696,90392,1354,2025-05-26,0,8
94695,90392,1354,2025-05-27,0,2
94697,90393,1049,2025-08-07,1,
105344,90393,2363,2025-08-07,1,
94698,90394,243,2026-01-18,1,
94699,90395,1446,2025-04-01,1,
94700,90396,121,2026-02-20,1,
94701,90397,2397,2025-04-09,1,
94702,90398,1583,2025-03-26,1,
94703,90400,2173,2026-01-12,1,
94704,90401,1127,2025-03-25,1,
94705,90402,28,2026-01-24,1,
94706,90403,241,2025-06-09,1,
94707,90404,2970,2025-05-25,1,
94708,90405,3000,2025-04-01,1,
94709,90406,621,2025-09-01,0,4
94710,90407,1527,2025-06-01,1,
94711,90408,1597,2025-08-22,0,1
94712,90409,2695,2025-06-21,1,
94713,90410,14,2025-11-08,1,
94715,90412,1048,2026-02-25,0,3
94714,90412,1048,2026-02-26,0,8
94717,90413,2324,2025-03-11,0,4
94716,90413,2324,2025-03-12,0,1
94719,90414,905,2025-09-19,0,14
94718,90414,905,2025-09-20,0,6
94720,90415,1099,2025-08-31,1,
94721,90416,1212,2025-08-10,1,
94722,90417,158,2025-08-02,1,
94723,90418,2882,2025-11-13,1,
94724,90419,1819,2025-06-30,0,8
94725,90420,937,2025-04-05,1,
94726,90421,2936,2025-12-22,1,
94727,90422,1948,2025-08-11,1,
94728,90423,1607,2025-03-12,1,
94729,90424,1845,2025-08-17,1,
94730,90425,2658,2025-07-05,1,
94731,90426,166,2025-08-08,1,
94732,90427,1419,2025-05-13,1,
94733,90428,454,2026-02-16,0,4
94734,90429,512,2025-04-23,1,
94735,90430,2185,2025-05-31,1,
94736,90431,2265,2025-08-05,1,
94737,90432,2167,2025-03-27,1,
94738,90433,815,2025-04-09,1,
94739,90434,2568,2026-01-20,0,10
94740,90435,1407,2026-01-18,1,
94741,90436,1932,2025-08-09,1,
94742,90437,679,2025-10-15,1,
94743,90438,2314,2025-03-27,1,
94745,90439,1494,2026-01-19,0,3
94744,90439,1494,2026-01-20,0,10
94746,90440,1509,2025-04-30,1,
94747,90441,1741,2025-09-17,1,
94749,90442,2837,2025-03-13,0,2
94748,90442,2837,2025-03-14,0,1
94750,90443,2253,2026-01-10,1,
94751,90444,2928,2025-09-24,1,
94752,90445,1124,2026-03-07,1,
94753,90446,1461,2025-09-24,1,
94754,90447,2109,2025-10-26,1,
94755,90448,2891,2025-06-29,1,
94756,90449,1662,2026-02-21,1,
94757,90450,1844,2025-10-24,1,
94759,90451,2657,2025-07-30,0,1
94758,90451,2657,2025-07-31,0,12
94760,90452,1346,2026-02-04,1,
94761,90453,2640,2025-08-25,1,
94762,90454,1408,2025-11-01,1,
94763,90455,1655,2025-06-01,1,
94764,90456,1310,2025-06-05,0,4
94765,90457,587,2025-10-26,1,
94766,90458,186,2025-03-22,1,
94767,90459,387,2025-07-26,1,
94768,90460,895,2025-04-02,0,8
94769,90461,2069,2025-10-11,1,
94770,90462,35,2025-03-17,1,
94771,90463,2296,2025-07-27,0,2
94772,90464,1607,2025-07-10,1,
94773,90465,2750,2026-02-28,1,
94774,90466,1520,2025-12-01,1,
94775,90467,1067,2025-03-09,1,
94776,90468,2711,2026-01-14,1,
94777,90469,2773,2025-07-20,1,
94778,90471,2778,2025-05-21,0,4
94779,90472,1302,2025-06-24,1,
94780,90473,1623,2025-03-24,1,
94781,90474,1351,2025-05-28,0,1
94782,90476,723,2025-12-16,1,
94783,90477,1449,2025-08-04,1,
94784,90478,479,2025-06-20,1,
94785,90479,1371,2026-02-14,1,
94786,90480,611,2025-12-31,1,
94787,90481,1330,2025-08-30,1,
94788,90482,245,2025-09-29,1,
94789,90483,1986,2026-01-25,1,
94790,90484,706,2025-06-21,1,
94791,90485,2433,2025-12-10,1,
94792,90486,1880,2025-07-12,1,
94793,90487,164,2025-09-19,1,
94794,90488,1867,2025-11-05,1,
94796,90489,2618,2025-05-19,0,1
94795,90489,2618,2025-05-20,0,13
94797,90490,431,2025-04-23,1,
94798,90491,1037,2025-09-09,0,14
94799,90492,2700,2025-09-14,1,
94800,90493,2887,2026-01-03,1,
94801,90494,654,2026-01-21,1,
94802,90495,1550,2025-10-27,1,
94803,90496,1440,2025-10-24,1,
94804,90497,987,2025-03-23,1,
94805,90498,1692,2025-12-14,1,
94806,90499,1207,2025-08-18,1,
94807,90500,1502,2025-06-13,1,
94808,90501,698,2025-12-20,0,2
94809,90502,277,2025-12-27,0,2
94811,90503,2573,2025-11-29,0,16
94810,90503,2573,2025-11-30,0,8
94812,90504,2121,2025-06-11,1,
94813,90505,861,2025-10-01,0,15
94814,90506,1754,2025-05-23,1,
94815,90507,579,2025-08-15,1,
94816,90508,614,2025-12-22,1,
94817,90509,1683,2026-02-08,1,
94818,90510,1621,2025-11-21,1,
94820,90511,671,2025-11-28,0,14
94819,90511,671,2025-11-29,0,3
94821,90512,699,2026-01-02,1,
94822,90513,2811,2025-09-01,1,
94823,90514,1023,2025-11-13,1,
94824,90515,2290,2025-06-17,1,
94825,90516,1842,2025-08-11,1,
94826,90517,2173,2025-10-07,1,
94827,90519,1199,2025-12-21,1,
94828,90520,1982,2026-01-17,1,
94829,90521,2404,2025-06-01,1,
94830,90523,2450,2025-11-07,1,
94831,90524,2398,2025-04-08,1,
94832,90525,2387,2025-04-16,1,
94833,90526,73,2025-05-10,1,
94834,90527,353,2025-09-20,1,
94835,90528,875,2025-08-11,1,
94836,90529,1096,2025-12-24,1,
94837,90530,2957,2026-01-27,1,
94838,90531,2298,2025-10-07,1,
94839,90532,2744,2026-02-01,1,
94840,90533,222,2025-09-17,1,
105753,90533,311,2025-09-17,1,
94841,90534,12,2025-07-16,1,
94842,90535,640,2026-02-28,1,
94843,90536,515,2025-10-02,1,
94844,90537,264,2026-01-27,1,
94846,90538,947,2025-11-13,0,14
94845,90538,947,2025-11-14,0,2
94847,90539,2383,2025-11-26,1,
94848,90540,2329,2025-10-30,1,
94849,90541,2141,2025-07-11,1,
94850,90542,851,2025-06-22,1,
94851,90543,2884,2026-02-20,1,
94852,90544,225,2025-08-15,1,
94853,90545,934,2025-11-17,1,
94854,90546,1155,2026-02-12,1,
94855,90547,715,2025-03-23,1,
94856,90548,1923,2025-11-04,0,6
94857,90549,557,2025-06-22,0,2
94858,90550,11,2025-04-01,1,
94859,90551,1885,2025-08-28,1,
94860,90552,2718,2026-01-05,1,
94861,90554,699,2025-08-28,1,
94862,90555,1919,2025-04-23,1,
94863,90556,1599,2025-05-10,1,
94864,90557,467,2025-10-04,0,15
94865,90558,839,2026-02-25,1,
94866,90559,2971,2026-02-05,1,
94867,90560,2478,2025-10-17,1,
94868,90561,362,2025-09-16,1,
94869,90562,2755,2025-08-03,1,
94871,90563,1471,2025-08-30,0,2
94870,90563,1471,2025-08-31,0,6
94872,90564,2850,2025-05-08,1,
94873,90565,519,2025-03-17,1,
94874,90566,595,2025-06-19,1,
94875,90567,159,2025-06-08,0,19
94876,90569,2522,2025-06-15,1,
94877,90570,226,2025-09-21,1,
94878,90571,476,2025-04-16,1,
94879,90572,460,2025-10-29,1,
94880,90573,1746,2025-09-09,1,
94881,90574,1972,2025-10-17,1,
94882,90575,2593,2025-05-25,1,
94883,90578,136,2025-08-18,1,
94884,90579,1812,2025-03-13,1,
94885,90580,1043,2025-09-04,1,
94886,90581,664,2025-09-22,1,
94887,90582,2830,2025-05-28,1,
94888,90583,2958,2025-06-06,1,
94889,90584,2959,2025-07-15,1,
94890,90585,1076,2025-04-08,1,
94891,90586,404,2025-12-16,1,
94892,90587,667,2025-10-30,1,
94893,90588,1206,2026-01-22,1,
94894,90589,2544,2025-11-16,1,
94895,90590,13,2026-01-28,1,
94896,90591,969,2025-09-06,1,
94897,90592,128,2025-03-27,1,
94898,90593,972,2025-09-14,1,
94899,90594,2451,2025-07-14,1,
94901,90595,2472,2026-02-03,0,6
94900,90595,2472,2026-02-04,0,2
94902,90596,1198,2026-03-04,1,
94903,90597,321,2025-11-07,1,
94904,90598,2052,2025-09-23,1,
94905,90599,2427,2025-11-27,1,
94906,90600,1355,2025-07-06,1,
94908,90601,630,2025-11-27,0,1
94907,90601,630,2025-11-28,0,2
94909,90602,815,2025-12-23,1,
94910,90603,753,2025-08-29,1,
94912,90604,1139,2025-08-20,0,4
94911,90604,1139,2025-08-21,0,2
94913,90605,2557,2025-06-24,1,
94914,90606,755,2025-05-28,1,
94915,90607,2990,2025-10-01,0,2
94916,90608,2920,2025-07-19,1,
94917,90609,617,2025-10-13,1,
94918,90610,989,2025-12-05,1,
94919,90611,2615,2025-05-24,1,
94920,90612,1986,2025-06-19,1,
94921,90613,2315,2025-08-27,1,
94922,90614,2494,2025-05-13,1,
94923,90615,341,2025-09-12,1,
94924,90616,474,2025-03-31,1,
94926,90617,1052,2025-08-13,0,15
94925,90617,1052,2025-08-14,0,19
94927,90618,2193,2025-12-03,1,
94928,90619,2858,2025-05-19,1,
94929,90620,414,2025-03-28,1,
94930,90621,1262,2025-11-11,1,
105600,90622,791,2025-06-15,0,15
94931,90622,1681,2025-06-16,0,9
94932,90623,1928,2025-07-16,1,
94934,90624,15,2025-07-15,0,3
94933,90624,15,2025-07-16,0,1
94935,90625,1641,2025-07-30,1,
94936,90626,731,2026-02-27,1,
94937,90627,473,2025-12-03,1,
94938,90628,2147,2026-01-28,1,
94939,90629,2953,2026-02-27,1,
94941,90630,612,2025-08-08,0,5
94940,90630,612,2025-08-09,0,19
94942,90631,1130,2025-09-24,1,
94943,90632,2479,2025-09-17,1,
94944,90633,2413,2025-04-08,1,
94945,90634,2910,2025-07-23,1,
94946,90635,2575,2025-07-19,1,
94947,90636,2377,2025-04-03,1,
94949,90637,925,2025-10-31,0,19
94948,90637,925,2025-11-01,0,2
94950,90638,777,2026-02-28,1,
94951,90640,555,2025-11-16,1,
94952,90641,735,2025-03-18,1,
94953,90642,434,2026-02-16,1,
94954,90643,258,2025-11-21,1,
94955,90644,61,2025-04-15,1,
94956,90646,2826,2025-12-06,1,
94957,90647,507,2026-01-09,1,
94958,90648,2453,2025-05-01,1,
94959,90649,1002,2025-05-17,1,
94960,90650,471,2025-03-07,1,
94961,90651,478,2025-07-30,1,
94962,90652,2863,2025-03-07,1,
94963,90653,2293,2025-07-17,1,
94964,90654,2706,2025-07-05,1,
94965,90655,237,2026-03-06,1,
94966,90656,2089,2025-06-26,1,
94967,90657,183,2026-02-04,0,3
94968,90658,860,2025-12-02,1,
94969,90659,531,2026-03-03,1,
94970,90660,1668,2025-11-25,1,
94971,90661,2958,2026-03-03,1,
94973,90662,2199,2025-10-01,0,3
94972,90662,2199,2025-10-02,0,8
94974,90663,2141,2025-05-31,1,
94975,90664,732,2026-01-16,1,
94976,90665,1383,2025-08-25,1,
94977,90666,1964,2025-06-27,1,
94978,90667,925,2025-03-29,1,
94979,90668,1554,2025-12-12,1,
94980,90669,1578,2026-03-05,1,
94981,90670,1923,2025-05-25,1,
94982,90671,2539,2026-01-19,1,
94983,90672,1973,2025-06-29,0,8
94984,90673,2126,2025-05-01,1,
94985,90674,750,2025-10-16,1,
94986,90675,2023,2025-10-04,1,
94987,90676,1469,2025-09-03,1,
94988,90677,2438,2025-06-01,1,
94989,90678,155,2025-06-26,1,
94990,90679,625,2025-07-26,1,
94991,90680,391,2025-05-05,1,
94992,90681,1862,2025-05-17,1,
94993,90682,1433,2025-07-20,1,
94994,90683,664,2025-06-23,1,
94996,90684,1434,2025-04-05,0,6
94995,90684,1434,2025-04-06,0,2
94997,90685,2842,2025-06-15,1,
94998,90686,2256,2025-04-10,1,
94999,90687,2217,2025-03-27,1,
95000,90688,1781,2025-11-30,1,
95001,90689,1640,2025-12-04,1,
95002,90690,1975,2025-09-04,1,
95003,90691,2286,2025-08-27,1,
95005,90692,428,2025-06-11,0,1
95004,90692,428,2025-06-12,0,7
95006,90693,696,2025-07-16,1,
95007,90694,1402,2026-01-25,1,
95008,90695,1571,2025-09-17,1,
95009,90696,1648,2025-07-31,1,
95010,90697,2057,2026-02-06,0,13
95011,90698,1164,2025-08-18,1,
95012,90699,2263,2025-12-18,1,
95013,90700,2172,2025-07-15,1,
95014,90701,1734,2025-11-05,1,
95015,90702,1100,2025-05-31,1,
95017,90703,846,2025-07-11,0,6
95016,90703,846,2025-07-12,0,13
95018,90704,1186,2025-12-03,1,
95019,90705,405,2025-10-07,1,
95020,90706,1425,2025-11-22,1,
95021,90707,1234,2025-06-13,1,
95022,90708,2089,2025-12-01,1,
95023,90709,1524,2026-01-18,1,
